Time,Alt_km,Lon_deg,Lat_deg,Vel,Gamma_deg,Psi_deg,Alpha_deg,Bank_deg
245.5,51.8631,5.41469,12.5029,5153.91,-0.529126,31.3944,20,57.86
245.55,51.8607,5.41592,12.5048,5153.29,-0.529119,31.3996,20,57.8571
245.6,51.8583,5.41715,12.5068,5152.68,-0.529111,31.4048,20,57.8542
245.65,51.856,5.41837,12.5088,5152.07,-0.529103,31.4099,20,57.8513
245.7,51.8536,5.4196,12.5107,5151.45,-0.529096,31.4151,20,57.8484
245.75,51.8512,5.42083,12.5127,5150.84,-0.529088,31.4203,20,57.8455
245.8,51.8488,5.42205,12.5146,5150.23,-0.529081,31.4254,20,57.8426
245.85,51.8465,5.42328,12.5166,5149.61,-0.529073,31.4306,20,57.8396
245.9,51.8441,5.42451,12.5186,5149,-0.529066,31.4358,20,57.8367
245.95,51.8417,5.42573,12.5205,5148.39,-0.529058,31.441,20,57.8338
246,51.8393,5.42696,12.5225,5147.77,-0.529051,31.4461,20,57.8309
246.05,51.8369,5.42819,12.5244,5147.16,-0.529043,31.4513,20,57.828
246.1,51.8346,5.42941,12.5264,5146.55,-0.529036,31.4565,20,57.825
246.15,51.8322,5.43064,12.5283,5145.93,-0.529028,31.4617,20,57.8221
246.2,51.8298,5.43187,12.5303,5145.32,-0.529021,31.4669,20,57.8192
246.25,51.8274,5.4331,12.5323,5144.71,-0.529013,31.472,20,57.8162
246.3,51.8251,5.43432,12.5342,5144.09,-0.529006,31.4772,20,57.8133
246.35,51.8227,5.43555,12.5362,5143.48,-0.528999,31.4824,20,57.8103
246.4,51.8203,5.43678,12.5381,5142.86,-0.528991,31.4876,20,57.8074
246.45,51.8179,5.438,12.5401,5142.25,-0.528984,31.4928,20,57.8044
246.5,51.8156,5.43923,12.542,5141.64,-0.528977,31.498,20,57.8015
246.55,51.8132,5.44046,12.544,5141.02,-0.528969,31.5031,20,57.7985
246.6,51.8108,5.44169,12.5459,5140.41,-0.528962,31.5083,20,57.7956
246.65,51.8085,5.44291,12.5479,5139.79,-0.528955,31.5135,20,57.7926
246.7,51.8061,5.44414,12.5499,5139.18,-0.528947,31.5187,20,57.7897
246.75,51.8037,5.44537,12.5518,5138.56,-0.52894,31.5239,20,57.7867
246.8,51.8013,5.4466,12.5538,5137.95,-0.528933,31.5291,20,57.7837
246.85,51.799,5.44782,12.5557,5137.33,-0.528926,31.5343,20,57.7808
246.9,51.7966,5.44905,12.5577,5136.72,-0.528918,31.5395,20,57.7778
246.95,51.7942,5.45028,12.5596,5136.11,-0.528911,31.5447,20,57.7748
247,51.7919,5.45151,12.5616,5135.49,-0.528904,31.5499,20,57.7718
247.05,51.7895,5.45274,12.5635,5134.88,-0.528897,31.555,20,57.7689
247.1,51.7871,5.45396,12.5655,5134.26,-0.52889,31.5602,20,57.7659
247.15,51.7847,5.45519,12.5674,5133.65,-0.528883,31.5654,20,57.7629
247.2,51.7824,5.45642,12.5694,5133.03,-0.528875,31.5706,20,57.7599
247.25,51.78,5.45765,12.5713,5132.42,-0.528868,31.5758,20,57.7569
247.3,51.7776,5.45888,12.5733,5131.8,-0.528861,31.581,20,57.7539
247.35,51.7753,5.4601,12.5752,5131.19,-0.528854,31.5862,20,57.7509
247.4,51.7729,5.46133,12.5772,5130.57,-0.528847,31.5914,20,57.7479
247.45,51.7705,5.46256,12.5791,5129.96,-0.52884,31.5966,20,57.7449
247.5,51.7682,5.46379,12.5811,5129.34,-0.528833,31.6018,20,57.7419
247.55,51.7658,5.46502,12.583,5128.73,-0.528826,31.607,20,57.7389
247.6,51.7634,5.46624,12.585,5128.11,-0.528819,31.6123,20,57.7359
247.65,51.7611,5.46747,12.5869,5127.49,-0.528812,31.6175,20,57.7329
247.7,51.7587,5.4687,12.5889,5126.88,-0.528805,31.6227,20,57.7299
247.75,51.7563,5.46993,12.5908,5126.26,-0.528798,31.6279,20,57.7269
247.8,51.754,5.47116,12.5928,5125.65,-0.528791,31.6331,20,57.7239
247.85,51.7516,5.47239,12.5947,5125.03,-0.528784,31.6383,20,57.7209
247.9,51.7492,5.47362,12.5967,5124.42,-0.528778,31.6435,20,57.7178
247.95,51.7469,5.47484,12.5986,5123.8,-0.528771,31.6487,20,57.7148
248,51.7445,5.47607,12.6005,5123.19,-0.528764,31.6539,20,57.7118
248.05,51.7421,5.4773,12.6025,5122.57,-0.528757,31.6591,20,57.7088
248.1,51.7398,5.47853,12.6044,5121.95,-0.52875,31.6644,20,57.7057
248.15,51.7374,5.47976,12.6064,5121.34,-0.528743,31.6696,20,57.7027
248.2,51.7351,5.48099,12.6083,5120.72,-0.528736,31.6748,20,57.6997
248.25,51.7327,5.48222,12.6103,5120.11,-0.52873,31.68,20,57.6966
248.3,51.7303,5.48345,12.6122,5119.49,-0.528723,31.6852,20,57.6936
248.35,51.728,5.48467,12.6141,5118.87,-0.528716,31.6904,20,57.6905
248.4,51.7256,5.4859,12.6161,5118.26,-0.528709,31.6957,20,57.6875
248.45,51.7232,5.48713,12.618,5117.64,-0.528703,31.7009,20,57.6844
248.5,51.7209,5.48836,12.62,5117.02,-0.528696,31.7061,20,57.6814
248.55,51.7185,5.48959,12.6219,5116.41,-0.528689,31.7113,20,57.6783
248.6,51.7162,5.49082,12.6239,5115.79,-0.528683,31.7165,20,57.6753
248.65,51.7138,5.49205,12.6258,5115.17,-0.528676,31.7218,20,57.6722
248.7,51.7114,5.49328,12.6277,5114.56,-0.528669,31.727,20,57.6691
248.75,51.7091,5.49451,12.6297,5113.94,-0.528663,31.7322,20,57.6661
248.8,51.7067,5.49574,12.6316,5113.32,-0.528656,31.7374,20,57.663
248.85,51.7044,5.49697,12.6336,5112.71,-0.528649,31.7427,20,57.6599
248.9,51.702,5.4982,12.6355,5112.09,-0.528643,31.7479,20,57.6569
248.95,51.6997,5.49943,12.6374,5111.47,-0.528636,31.7531,20,57.6538
249,51.6973,5.50066,12.6394,5110.86,-0.52863,31.7584,20,57.6507
249.05,51.6949,5.50188,12.6413,5110.24,-0.528623,31.7636,20,57.6476
249.1,51.6926,5.50311,12.6432,5109.62,-0.528617,31.7688,20,57.6445
249.15,51.6902,5.50434,12.6452,5109.01,-0.52861,31.7741,20,57.6415
249.2,51.6879,5.50557,12.6471,5108.39,-0.528604,31.7793,20,57.6384
249.25,51.6855,5.5068,12.6491,5107.77,-0.528597,31.7845,20,57.6353
249.3,51.6832,5.50803,12.651,5107.16,-0.528591,31.7898,20,57.6322
249.35,51.6808,5.50926,12.6529,5106.54,-0.528584,31.795,20,57.6291
249.4,51.6784,5.51049,12.6549,5105.92,-0.528578,31.8002,20,57.626
249.45,51.6761,5.51172,12.6568,5105.3,-0.528571,31.8055,20,57.6229
249.5,51.6737,5.51295,12.6587,5104.69,-0.528565,31.8107,20,57.6198
249.55,51.6714,5.51418,12.6607,5104.07,-0.528559,31.816,20,57.6167
249.6,51.669,5.51541,12.6626,5103.45,-0.528552,31.8212,20,57.6136
249.65,51.6667,5.51664,12.6645,5102.83,-0.528546,31.8264,20,57.6105
249.7,51.6643,5.51787,12.6665,5102.22,-0.52854,31.8317,20,57.6073
249.75,51.662,5.5191,12.6684,5101.6,-0.528533,31.8369,20,57.6042
249.8,51.6596,5.52033,12.6703,5100.98,-0.528527,31.8422,20,57.6011
249.85,51.6573,5.52156,12.6723,5100.36,-0.528521,31.8474,20,57.598
249.9,51.6549,5.52279,12.6742,5099.74,-0.528514,31.8527,20,57.5949
249.95,51.6526,5.52402,12.6761,5099.13,-0.528508,31.8579,20,57.5917
250,51.6502,5.52525,12.6781,5098.51,-0.528502,31.8632,20,57.5886
250.05,51.6479,5.52648,12.68,5097.89,-0.528496,31.8684,20,57.5855
250.1,51.6455,5.52772,12.6819,5097.27,-0.52849,31.8737,20,57.5823
250.15,51.6432,5.52895,12.6839,5096.65,-0.528483,31.8789,20,57.5792
250.2,51.6408,5.53018,12.6858,5096.04,-0.528477,31.8842,20,57.5761
250.25,51.6385,5.53141,12.6877,5095.42,-0.528471,31.8894,20,57.5729
250.3,51.6361,5.53264,12.6896,5094.8,-0.528465,31.8947,20,57.5698
250.35,51.6338,5.53387,12.6916,5094.18,-0.528459,31.8999,20,57.5666
250.4,51.6314,5.5351,12.6935,5093.56,-0.528453,31.9052,20,57.5635
250.45,51.6291,5.53633,12.6954,5092.94,-0.528447,31.9104,20,57.5603
250.5,51.6267,5.53756,12.6974,5092.33,-0.52844,31.9157,20,57.5572
250.55,51.6244,5.53879,12.6993,5091.71,-0.528434,31.921,20,57.554
250.6,51.622,5.54002,12.7012,5091.09,-0.528428,31.9262,20,57.5508
250.65,51.6197,5.54125,12.7031,5090.47,-0.528422,31.9315,20,57.5477
250.7,51.6173,5.54248,12.7051,5089.85,-0.528416,31.9367,20,57.5445
250.75,51.615,5.54371,12.707,5089.23,-0.52841,31.942,20,57.5414
250.8,51.6126,5.54495,12.7089,5088.61,-0.528404,31.9473,20,57.5382
250.85,51.6103,5.54618,12.7109,5088,-0.528398,31.9525,20,57.535
250.9,51.6079,5.54741,12.7128,5087.38,-0.528392,31.9578,20,57.5318
250.95,51.6056,5.54864,12.7147,5086.76,-0.528386,31.9631,20,57.5287
251,51.6032,5.54987,12.7166,5086.14,-0.52838,31.9683,20,57.5255
251.05,51.6009,5.5511,12.7185,5085.52,-0.528375,31.9736,20,57.5223
251.1,51.5985,5.55233,12.7205,5084.9,-0.528369,31.9789,20,57.5191
251.15,51.5962,5.55356,12.7224,5084.28,-0.528363,31.9841,20,57.5159
251.2,51.5939,5.5548,12.7243,5083.66,-0.528357,31.9894,20,57.5127
251.25,51.5915,5.55603,12.7262,5083.04,-0.528351,31.9947,20,57.5095
251.3,51.5892,5.55726,12.7282,5082.42,-0.528345,31.9999,20,57.5063
251.35,51.5868,5.55849,12.7301,5081.8,-0.528339,32.0052,20,57.5031
251.4,51.5845,5.55972,12.732,5081.18,-0.528334,32.0105,20,57.4999
251.45,51.5821,5.56095,12.7339,5080.57,-0.528328,32.0158,20,57.4967
251.5,51.5798,5.56218,12.7359,5079.95,-0.528322,32.021,20,57.4935
251.55,51.5775,5.56342,12.7378,5079.33,-0.528316,32.0263,20,57.4903
251.6,51.5751,5.56465,12.7397,5078.71,-0.528311,32.0316,20,57.4871
251.65,51.5728,5.56588,12.7416,5078.09,-0.528305,32.0369,20,57.4839
251.7,51.5704,5.56711,12.7435,5077.47,-0.528299,32.0422,20,57.4807
251.75,51.5681,5.56834,12.7455,5076.85,-0.528293,32.0474,20,57.4775
251.8,51.5658,5.56958,12.7474,5076.23,-0.528288,32.0527,20,57.4742
251.85,51.5634,5.57081,12.7493,5075.61,-0.528282,32.058,20,57.471
251.9,51.5611,5.57204,12.7512,5074.99,-0.528276,32.0633,20,57.4678
251.95,51.5587,5.57327,12.7531,5074.37,-0.528271,32.0686,20,57.4646
252,51.5564,5.5745,12.755,5073.75,-0.528265,32.0738,20,57.4613
252.05,51.5541,5.57574,12.757,5073.13,-0.52826,32.0791,20,57.4581
252.1,51.5517,5.57697,12.7589,5072.51,-0.528254,32.0844,20,57.4549
252.15,51.5494,5.5782,12.7608,5071.89,-0.528248,32.0897,20,57.4516
252.2,51.547,5.57943,12.7627,5071.27,-0.528243,32.095,20,57.4484
252.25,51.5447,5.58066,12.7646,5070.65,-0.528237,32.1003,20,57.4451
252.3,51.5424,5.5819,12.7665,5070.03,-0.528232,32.1056,20,57.4419
252.35,51.54,5.58313,12.7685,5069.41,-0.528226,32.1109,20,57.4386
252.4,51.5377,5.58436,12.7704,5068.79,-0.528221,32.1162,20,57.4354
252.45,51.5354,5.58559,12.7723,5068.17,-0.528215,32.1214,20,57.4321
252.5,51.533,5.58683,12.7742,5067.55,-0.52821,32.1267,20,57.4289
252.55,51.5307,5.58806,12.7761,5066.92,-0.528204,32.132,20,57.4256
252.6,51.5284,5.58929,12.778,5066.3,-0.528199,32.1373,20,57.4223
252.65,51.526,5.59052,12.7799,5065.68,-0.528194,32.1426,20,57.4191
252.7,51.5237,5.59176,12.7819,5065.06,-0.528188,32.1479,20,57.4158
252.75,51.5213,5.59299,12.7838,5064.44,-0.528183,32.1532,20,57.4125
252.8,51.519,5.59422,12.7857,5063.82,-0.528177,32.1585,20,57.4093
252.85,51.5167,5.59545,12.7876,5063.2,-0.528172,32.1638,20,57.406
252.9,51.5143,5.59669,12.7895,5062.58,-0.528167,32.1691,20,57.4027
252.95,51.512,5.59792,12.7914,5061.96,-0.528161,32.1744,20,57.3994
253,51.5097,5.59915,12.7933,5061.34,-0.528156,32.1797,20,57.3962
253.05,51.5073,5.60038,12.7952,5060.72,-0.528151,32.185,20,57.3929
253.1,51.505,5.60162,12.7971,5060.1,-0.528146,32.1903,20,57.3896
253.15,51.5027,5.60285,12.7991,5059.47,-0.52814,32.1956,20,57.3863
253.2,51.5004,5.60408,12.801,5058.85,-0.528135,32.2009,20,57.383
253.25,51.498,5.60532,12.8029,5058.23,-0.52813,32.2062,20,57.3797
253.3,51.4957,5.60655,12.8048,5057.61,-0.528125,32.2116,20,57.3764
253.35,51.4934,5.60778,12.8067,5056.99,-0.528119,32.2169,20,57.3731
253.4,51.491,5.60902,12.8086,5056.37,-0.528114,32.2222,20,57.3698
253.45,51.4887,5.61025,12.8105,5055.75,-0.528109,32.2275,20,57.3665
253.5,51.4864,5.61148,12.8124,5055.13,-0.528104,32.2328,20,57.3632
253.55,51.484,5.61272,12.8143,5054.5,-0.528099,32.2381,20,57.3599
253.6,51.4817,5.61395,12.8162,5053.88,-0.528094,32.2434,20,57.3566
253.65,51.4794,5.61518,12.8181,5053.26,-0.528089,32.2487,20,57.3533
253.7,51.4771,5.61642,12.82,5052.64,-0.528084,32.254,20,57.3499
253.75,51.4747,5.61765,12.8219,5052.02,-0.528078,32.2594,20,57.3466
253.8,51.4724,5.61888,12.8239,5051.4,-0.528073,32.2647,20,57.3433
253.85,51.4701,5.62012,12.8258,5050.77,-0.528068,32.27,20,57.34
253.9,51.4677,5.62135,12.8277,5050.15,-0.528063,32.2753,20,57.3366
253.95,51.4654,5.62258,12.8296,5049.53,-0.528058,32.2806,20,57.3333
254,51.4631,5.62382,12.8315,5048.91,-0.528053,32.2859,20,57.33
254.05,51.4608,5.62505,12.8334,5048.29,-0.528048,32.2913,20,57.3266
254.1,51.4584,5.62628,12.8353,5047.66,-0.528043,32.2966,20,57.3233
254.15,51.4561,5.62752,12.8372,5047.04,-0.528038,32.3019,20,57.32
254.2,51.4538,5.62875,12.8391,5046.42,-0.528033,32.3072,20,57.3166
254.25,51.4515,5.62999,12.841,5045.8,-0.528029,32.3126,20,57.3133
254.3,51.4491,5.63122,12.8429,5045.17,-0.528024,32.3179,20,57.3099
254.35,51.4468,5.63245,12.8448,5044.55,-0.528019,32.3232,20,57.3066
254.4,51.4445,5.63369,12.8467,5043.93,-0.528014,32.3285,20,57.3032
254.45,51.4422,5.63492,12.8486,5043.31,-0.528009,32.3339,20,57.2999
254.5,51.4398,5.63615,12.8505,5042.69,-0.528004,32.3392,20,57.2965
254.55,51.4375,5.63739,12.8524,5042.06,-0.527999,32.3445,20,57.2931
254.6,51.4352,5.63862,12.8543,5041.44,-0.527995,32.3498,20,57.2898
254.65,51.4329,5.63986,12.8562,5040.82,-0.52799,32.3552,20,57.2864
254.7,51.4305,5.64109,12.8581,5040.19,-0.527985,32.3605,20,57.283
254.75,51.4282,5.64233,12.86,5039.57,-0.52798,32.3658,20,57.2797
254.8,51.4259,5.64356,12.8619,5038.95,-0.527976,32.3712,20,57.2763
254.85,51.4236,5.64479,12.8638,5038.33,-0.527971,32.3765,20,57.2729
254.9,51.4213,5.64603,12.8657,5037.7,-0.527966,32.3818,20,57.2695
254.95,51.4189,5.64726,12.8676,5037.08,-0.527961,32.3872,20,57.2661
255,51.4166,5.6485,12.8695,5036.46,-0.527957,32.3925,20,57.2628
255.05,51.4143,5.64973,12.8714,5035.84,-0.527952,32.3979,20,57.2594
255.1,51.412,5.65097,12.8733,5035.21,-0.527947,32.4032,20,57.256
255.15,51.4097,5.6522,12.8752,5034.59,-0.527943,32.4085,20,57.2526
255.2,51.4073,5.65344,12.8771,5033.97,-0.527938,32.4139,20,57.2492
255.25,51.405,5.65467,12.879,5033.34,-0.527933,32.4192,20,57.2458
255.3,51.4027,5.6559,12.8808,5032.72,-0.527929,32.4246,20,57.2424
255.35,51.4004,5.65714,12.8827,5032.1,-0.527924,32.4299,20,57.239
255.4,51.3981,5.65837,12.8846,5031.47,-0.52792,32.4352,20,57.2356
255.45,51.3957,5.65961,12.8865,5030.85,-0.527915,32.4406,20,57.2322
255.5,51.3934,5.66084,12.8884,5030.23,-0.527911,32.4459,20,57.2288
255.55,51.3911,5.66208,12.8903,5029.6,-0.527906,32.4513,20,57.2254
255.6,51.3888,5.66331,12.8922,5028.98,-0.527902,32.4566,20,57.2219
255.65,51.3865,5.66455,12.8941,5028.36,-0.527897,32.462,20,57.2185
255.7,51.3842,5.66578,12.896,5027.73,-0.527893,32.4673,20,57.2151
255.75,51.3818,5.66702,12.8979,5027.11,-0.527888,32.4727,20,57.2117
255.8,51.3795,5.66825,12.8998,5026.48,-0.527884,32.478,20,57.2083
255.85,51.3772,5.66949,12.9017,5025.86,-0.527879,32.4834,20,57.2048
255.9,51.3749,5.67072,12.9036,5025.24,-0.527875,32.4887,20,57.2014
255.95,51.3726,5.67196,12.9055,5024.61,-0.527871,32.4941,20,57.198
256,51.3703,5.67319,12.9073,5023.99,-0.527866,32.4994,20,57.1945
256.05,51.368,5.67443,12.9092,5023.37,-0.527862,32.5048,20,57.1911
256.1,51.3656,5.67566,12.9111,5022.74,-0.527858,32.5101,20,57.1877
256.15,51.3633,5.6769,12.913,5022.12,-0.527853,32.5155,20,57.1842
256.2,51.361,5.67813,12.9149,5021.49,-0.527849,32.5209,20,57.1808
256.25,51.3587,5.67937,12.9168,5020.87,-0.527845,32.5262,20,57.1773
256.3,51.3564,5.6806,12.9187,5020.25,-0.52784,32.5316,20,57.1739
256.35,51.3541,5.68184,12.9206,5019.62,-0.527836,32.5369,20,57.1704
256.4,51.3518,5.68308,12.9224,5019,-0.527832,32.5423,20,57.167
256.45,51.3495,5.68431,12.9243,5018.37,-0.527828,32.5477,20,57.1635
256.5,51.3471,5.68555,12.9262,5017.75,-0.527823,32.553,20,57.16
256.55,51.3448,5.68678,12.9281,5017.12,-0.527819,32.5584,20,57.1566
256.6,51.3425,5.68802,12.93,5016.5,-0.527815,32.5637,20,57.1531
256.65,51.3402,5.68925,12.9319,5015.88,-0.527811,32.5691,20,57.1496
256.7,51.3379,5.69049,12.9338,5015.25,-0.527807,32.5745,20,57.1462
256.75,51.3356,5.69172,12.9356,5014.63,-0.527802,32.5798,20,57.1427
256.8,51.3333,5.69296,12.9375,5014,-0.527798,32.5852,20,57.1392
256.85,51.331,5.6942,12.9394,5013.38,-0.527794,32.5906,20,57.1357
256.9,51.3287,5.69543,12.9413,5012.75,-0.52779,32.5959,20,57.1322
256.95,51.3264,5.69667,12.9432,5012.13,-0.527786,32.6013,20,57.1288
257,51.324,5.6979,12.9451,5011.5,-0.527782,32.6067,20,57.1253
257.05,51.3217,5.69914,12.947,5010.88,-0.527778,32.6121,20,57.1218
257.1,51.3194,5.70038,12.9488,5010.25,-0.527774,32.6174,20,57.1183
257.15,51.3171,5.70161,12.9507,5009.63,-0.52777,32.6228,20,57.1148
257.2,51.3148,5.70285,12.9526,5009,-0.527766,32.6282,20,57.1113
257.25,51.3125,5.70408,12.9545,5008.38,-0.527762,32.6336,20,57.1078
257.3,51.3102,5.70532,12.9564,5007.75,-0.527758,32.6389,20,57.1043
257.35,51.3079,5.70656,12.9582,5007.13,-0.527754,32.6443,20,57.1008
257.4,51.3056,5.70779,12.9601,5006.5,-0.52775,32.6497,20,57.0973
257.45,51.3033,5.70903,12.962,5005.88,-0.527746,32.6551,20,57.0938
257.5,51.301,5.71026,12.9639,5005.25,-0.527742,32.6604,20,57.0903
257.55,51.2987,5.7115,12.9658,5004.63,-0.527738,32.6658,20,57.0868
257.6,51.2964,5.71274,12.9676,5004,-0.527734,32.6712,20,57.0832
257.65,51.2941,5.71397,12.9695,5003.38,-0.52773,32.6766,20,57.0797
257.7,51.2918,5.71521,12.9714,5002.75,-0.527727,32.682,20,57.0762
257.75,51.2895,5.71645,12.9733,5002.13,-0.527723,32.6874,20,57.0727
257.8,51.2872,5.71768,12.9752,5001.5,-0.527719,32.6927,20,57.0691
257.85,51.2849,5.71892,12.977,5000.88,-0.527715,32.6981,20,57.0656
257.9,51.2825,5.72016,12.9789,5000.25,-0.527711,32.7035,20,57.0621
257.95,51.2802,5.72139,12.9808,4999.62,-0.527708,32.7089,20,57.0585
258,51.2779,5.72263,12.9827,4999,-0.527704,32.7143,20,57.055
258.05,51.2756,5.72387,12.9845,4998.37,-0.5277,32.7197,20,57.0515
258.1,51.2733,5.7251,12.9864,4997.75,-0.527696,32.7251,20,57.0479
258.15,51.271,5.72634,12.9883,4997.12,-0.527693,32.7305,20,57.0444
258.2,51.2687,5.72758,12.9902,4996.5,-0.527689,32.7358,20,57.0408
258.25,51.2664,5.72881,12.992,4995.87,-0.527685,32.7412,20,57.0373
258.3,51.2641,5.73005,12.9939,4995.24,-0.527682,32.7466,20,57.0337
258.35,51.2618,5.73129,12.9958,4994.62,-0.527678,32.752,20,57.0302
258.4,51.2595,5.73252,12.9977,4993.99,-0.527674,32.7574,20,57.0266
258.45,51.2572,5.73376,12.9995,4993.37,-0.527671,32.7628,20,57.023
258.5,51.2549,5.735,13.0014,4992.74,-0.527667,32.7682,20,57.0195
258.55,51.2526,5.73623,13.0033,4992.11,-0.527664,32.7736,20,57.0159
258.6,51.2503,5.73747,13.0051,4991.49,-0.52766,32.779,20,57.0123
258.65,51.248,5.73871,13.007,4990.86,-0.527656,32.7844,20,57.0088
258.7,51.2457,5.73995,13.0089,4990.23,-0.527653,32.7898,20,57.0052
258.75,51.2434,5.74118,13.0108,4989.61,-0.527649,32.7952,20,57.0016
258.8,51.2412,5.74242,13.0126,4988.98,-0.527646,32.8006,20,56.998
258.85,51.2389,5.74366,13.0145,4988.36,-0.527642,32.806,20,56.9945
258.9,51.2366,5.74489,13.0164,4987.73,-0.527639,32.8114,20,56.9909
258.95,51.2343,5.74613,13.0182,4987.1,-0.527635,32.8168,20,56.9873
259,51.232,5.74737,13.0201,4986.48,-0.527632,32.8222,20,56.9837
259.05,51.2297,5.74861,13.022,4985.85,-0.527628,32.8276,20,56.9801
259.1,51.2274,5.74984,13.0238,4985.22,-0.527625,32.833,20,56.9765
259.15,51.2251,5.75108,13.0257,4984.6,-0.527622,32.8384,20,56.9729
259.2,51.2228,5.75232,13.0276,4983.97,-0.527618,32.8438,20,56.9693
259.25,51.2205,5.75356,13.0294,4983.34,-0.527615,32.8492,20,56.9657
259.3,51.2182,5.75479,13.0313,4982.72,-0.527612,32.8547,20,56.9621
259.35,51.2159,5.75603,13.0332,4982.09,-0.527608,32.8601,20,56.9585
259.4,51.2136,5.75727,13.035,4981.46,-0.527605,32.8655,20,56.9549
259.45,51.2113,5.75851,13.0369,4980.84,-0.527602,32.8709,20,56.9513
259.5,51.209,5.75974,13.0388,4980.21,-0.527598,32.8763,20,56.9477
259.55,51.2067,5.76098,13.0406,4979.58,-0.527595,32.8817,20,56.944
259.6,51.2044,5.76222,13.0425,4978.95,-0.527592,32.8871,20,56.9404
259.65,51.2021,5.76346,13.0444,4978.33,-0.527588,32.8925,20,56.9368
259.7,51.1999,5.7647,13.0462,4977.7,-0.527585,32.898,20,56.9332
259.75,51.1976,5.76593,13.0481,4977.07,-0.527582,32.9034,20,56.9296
259.8,51.1953,5.76717,13.05,4976.45,-0.527579,32.9088,20,56.9259
259.85,51.193,5.76841,13.0518,4975.82,-0.527576,32.9142,20,56.9223
259.9,51.1907,5.76965,13.0537,4975.19,-0.527572,32.9196,20,56.9187
259.95,51.1884,5.77089,13.0556,4974.56,-0.527569,32.9251,20,56.915
260,51.1861,5.77212,13.0574,4973.94,-0.527566,32.9305,20,56.9114
260.05,51.1838,5.77336,13.0593,4973.31,-0.527563,32.9359,20,56.9077
260.1,51.1815,5.7746,13.0611,4972.68,-0.52756,32.9413,20,56.9041
260.15,51.1792,5.77584,13.063,4972.05,-0.527557,32.9467,20,56.9004
260.2,51.1769,5.77708,13.0649,4971.43,-0.527554,32.9522,20,56.8968
260.25,51.1747,5.77831,13.0667,4970.8,-0.527551,32.9576,20,56.8931
260.3,51.1724,5.77955,13.0686,4970.17,-0.527548,32.963,20,56.8895
260.35,51.1701,5.78079,13.0704,4969.54,-0.527545,32.9684,20,56.8858
260.4,51.1678,5.78203,13.0723,4968.92,-0.527542,32.9739,20,56.8822
260.45,51.1655,5.78327,13.0742,4968.29,-0.527539,32.9793,20,56.8785
260.5,51.1632,5.78451,13.076,4967.66,-0.527536,32.9847,20,56.8748
260.55,51.1609,5.78574,13.0779,4967.03,-0.527533,32.9902,20,56.8712
260.6,51.1586,5.78698,13.0797,4966.41,-0.52753,32.9956,20,56.8675
260.65,51.1564,5.78822,13.0816,4965.78,-0.527527,33.001,20,56.8638
260.7,51.1541,5.78946,13.0835,4965.15,-0.527524,33.0065,20,56.8601
260.75,51.1518,5.7907,13.0853,4964.52,-0.527521,33.0119,20,56.8565
260.8,51.1495,5.79194,13.0872,4963.89,-0.527518,33.0173,20,56.8528
260.85,51.1472,5.79317,13.089,4963.27,-0.527515,33.0228,20,56.8491
260.9,51.1449,5.79441,13.0909,4962.64,-0.527512,33.0282,20,56.8454
260.95,51.1427,5.79565,13.0927,4962.01,-0.527509,33.0336,20,56.8417
261,51.1404,5.79689,13.0946,4961.38,-0.527507,33.0391,20,56.838
261.05,51.1381,5.79813,13.0964,4960.75,-0.527504,33.0445,20,56.8343
261.1,51.1358,5.79937,13.0983,4960.12,-0.527501,33.0499,20,56.8306
261.15,51.1335,5.80061,13.1002,4959.5,-0.527498,33.0554,20,56.8269
261.2,51.1312,5.80185,13.102,4958.87,-0.527495,33.0608,20,56.8232
261.25,51.129,5.80309,13.1039,4958.24,-0.527493,33.0663,20,56.8195
261.3,51.1267,5.80432,13.1057,4957.61,-0.52749,33.0717,20,56.8158
261.35,51.1244,5.80556,13.1076,4956.98,-0.527487,33.0772,20,56.8121
261.4,51.1221,5.8068,13.1094,4956.35,-0.527484,33.0826,20,56.8084
261.45,51.1198,5.80804,13.1113,4955.73,-0.527482,33.088,20,56.8047
261.5,51.1175,5.80928,13.1131,4955.1,-0.527479,33.0935,20,56.801
261.55,51.1153,5.81052,13.115,4954.47,-0.527476,33.0989,20,56.7973
261.6,51.113,5.81176,13.1168,4953.84,-0.527474,33.1044,20,56.7935
261.65,51.1107,5.813,13.1187,4953.21,-0.527471,33.1098,20,56.7898
261.7,51.1084,5.81424,13.1205,4952.58,-0.527469,33.1153,20,56.7861
261.75,51.1061,5.81548,13.1224,4951.95,-0.527466,33.1207,20,56.7823
261.8,51.1039,5.81671,13.1242,4951.32,-0.527463,33.1262,20,56.7786
261.85,51.1016,5.81795,13.1261,4950.7,-0.527461,33.1316,20,56.7749
261.9,51.0993,5.81919,13.1279,4950.07,-0.527458,33.1371,20,56.7711
261.95,51.097,5.82043,13.1298,4949.44,-0.527456,33.1425,20,56.7674
262,51.0948,5.82167,13.1316,4948.81,-0.527453,33.148,20,56.7637
262.05,51.0925,5.82291,13.1335,4948.18,-0.527451,33.1534,20,56.7599
262.1,51.0902,5.82415,13.1353,4947.55,-0.527448,33.1589,20,56.7562
262.15,51.0879,5.82539,13.1372,4946.92,-0.527446,33.1643,20,56.7524
262.2,51.0856,5.82663,13.139,4946.29,-0.527443,33.1698,20,56.7487
262.25,51.0834,5.82787,13.1409,4945.66,-0.527441,33.1753,20,56.7449
