Time,Alt_km,Lon_deg,Lat_deg,Vel,Gamma_deg,Psi_deg,Alpha_deg,Bank_deg
596.15,31.1103,25.6551,16.4421,5285.58,-0.0748891,72.205,2.00879,1.0025
596.2,31.11,25.6575,16.4428,5285.49,-0.0737311,72.2058,2.00879,1.301
596.25,31.1096,25.6598,16.4435,5285.4,-0.0725742,72.2066,2.00879,1.82915
596.3,31.1093,25.6622,16.4442,5285.31,-0.0714208,72.2074,2.00879,3.02248
596.35,31.109,25.6645,16.445,5285.22,-0.0703046,72.2087,2.00879,8.31873
596.4,31.1086,25.6669,16.4457,5285.13,-0.0771829,72.2102,2.00879,168.691
596.45,31.1083,25.6692,16.4464,5285.04,-0.0760244,72.2109,2.00879,0.809513
596.5,31.1079,25.6716,16.4471,5284.95,-0.0748662,72.2116,2.00879,1.0013
596.55,31.1076,25.6739,16.4479,5284.86,-0.0737084,72.2124,2.00879,1.29904
596.6,31.1073,25.6763,16.4486,5284.77,-0.0725517,72.2132,2.00879,1.82529
596.65,31.1069,25.6786,16.4493,5284.68,-0.0713985,72.214,2.00879,3.01187
596.7,31.1066,25.681,16.45,5284.59,-0.0702817,72.2153,2.00879,8.23716
596.75,31.1063,25.6833,16.4507,5284.5,-0.0771595,72.2168,2.00879,168.539
596.8,31.1059,25.6857,16.4515,5284.41,-0.0760012,72.2175,2.00879,0.808526
596.85,31.1056,25.688,16.4522,5284.32,-0.0748432,72.2182,2.00879,0.999901
596.9,31.1052,25.6904,16.4529,5284.23,-0.0736856,72.219,2.00879,1.29682
596.95,31.1049,25.6927,16.4536,5284.14,-0.0725291,72.2198,2.00879,1.82111
597,31.1045,25.6951,16.4544,5284.05,-0.0713761,72.2206,2.00879,3.00083
597.05,31.1042,25.6974,16.4551,5283.96,-0.0702587,72.2219,2.00879,8.15658
597.1,31.1039,25.6997,16.4558,5283.87,-0.0771359,72.2234,2.00879,168.388
597.15,31.1035,25.7021,16.4565,5283.78,-0.0759778,72.2241,2.00879,0.807365
597.2,31.1032,25.7044,16.4572,5283.69,-0.07482,72.2248,2.00879,0.998295
597.25,31.1028,25.7068,16.458,5283.6,-0.0736627,72.2256,2.00879,1.29435
597.3,31.1025,25.7091,16.4587,5283.51,-0.0725063,72.2264,2.00879,1.8166
597.35,31.1022,25.7115,16.4594,5283.42,-0.0713535,72.2273,2.00879,2.98938
597.4,31.1018,25.7138,16.4601,5283.33,-0.0702355,72.2285,2.00879,8.07695
597.45,31.1015,25.7162,16.4609,5283.24,-0.0771122,72.23,2.00879,168.238
597.5,31.1011,25.7185,16.4616,5283.15,-0.0759543,72.2307,2.00879,0.806036
597.55,31.1008,25.7209,16.4623,5283.07,-0.0747967,72.2314,2.00879,0.996489
597.6,31.1005,25.7232,16.463,5282.98,-0.0736396,72.2322,2.00879,1.29163
597.65,31.1001,25.7256,16.4637,5282.89,-0.0724834,72.233,2.00879,1.81179
597.7,31.0998,25.7279,16.4645,5282.8,-0.0713308,72.2339,2.00879,2.97754
597.75,31.0995,25.7303,16.4652,5282.71,-0.0702122,72.2351,2.00879,7.99823
597.8,31.0991,25.7326,16.4659,5282.62,-0.0770883,72.2366,2.00879,168.088
597.85,31.0988,25.735,16.4666,5282.53,-0.0759307,72.2373,2.00879,0.804541
597.9,31.0984,25.7373,16.4673,5282.44,-0.0747733,72.2381,2.00879,0.994487
597.95,31.0981,25.7397,16.4681,5282.35,-0.0736163,72.2388,2.00879,1.28868
598,31.0977,25.742,16.4688,5282.26,-0.0724604,72.2396,2.00879,1.80667
598.05,31.0974,25.7443,16.4695,5282.17,-0.0713079,72.2405,2.00879,2.96533
598.1,31.0971,25.7467,16.4702,5282.08,-0.0701888,72.2417,2.00879,7.9204
598.15,31.0967,25.749,16.4709,5281.99,-0.0770643,72.2432,2.00879,167.938
598.2,31.0964,25.7514,16.4717,5281.9,-0.0759068,72.2439,2.00879,0.802886
598.25,31.096,25.7537,16.4724,5281.81,-0.0747497,72.2447,2.00879,0.992297
598.3,31.0957,25.7561,16.4731,5281.72,-0.0735929,72.2454,2.00879,1.2855
598.35,31.0954,25.7584,16.4738,5281.63,-0.0724372,72.2462,2.00879,1.80127
598.4,31.095,25.7608,16.4746,5281.54,-0.0712849,72.2471,2.00879,2.95275
598.45,31.0947,25.7631,16.4753,5281.45,-0.0701652,72.2483,2.00879,7.84342
598.5,31.0944,25.7655,16.476,5281.36,-0.0770401,72.2499,2.00879,167.789
598.55,31.094,25.7678,16.4767,5281.27,-0.0758829,72.2506,2.00879,0.801074
598.6,31.0937,25.7702,16.4774,5281.18,-0.0747259,72.2513,2.00879,0.989922
598.65,31.0933,25.7725,16.4782,5281.09,-0.0735694,72.2521,2.00879,1.28209
598.7,31.093,25.7749,16.4789,5281,-0.0724139,72.2529,2.00879,1.79558
598.75,31.0927,25.7772,16.4796,5280.91,-0.0712617,72.2537,2.00879,2.93982
598.8,31.0923,25.7796,16.4803,5280.82,-0.0701416,72.2549,2.00879,7.76726
598.85,31.092,25.7819,16.481,5280.73,-0.0770158,72.2565,2.00879,167.641
598.9,31.0916,25.7843,16.4818,5280.64,-0.0758588,72.2572,2.00879,0.79911
598.95,31.0913,25.7866,16.4825,5280.55,-0.074702,72.2579,2.00879,0.987367
599,31.091,25.7889,16.4832,5280.46,-0.0735457,72.2587,2.00879,1.27847
599.05,31.0906,25.7913,16.4839,5280.37,-0.0723904,72.2595,2.00879,1.78962
599.1,31.0903,25.7936,16.4846,5280.28,-0.0712384,72.2604,2.00879,2.92655
599.15,31.09,25.796,16.4854,5280.19,-0.0701178,72.2616,2.00879,7.69189
599.2,31.0896,25.7983,16.4861,5280.1,-0.0769913,72.2631,2.00879,167.493
599.25,31.0893,25.8007,16.4868,5280.01,-0.0758345,72.2638,2.00879,0.796998
599.3,31.0889,25.803,16.4875,5279.92,-0.074678,72.2646,2.00879,0.984639
599.35,31.0886,25.8054,16.4882,5279.83,-0.0735219,72.2653,2.00879,1.27463
599.4,31.0882,25.8077,16.489,5279.74,-0.0723668,72.2661,2.00879,1.78339
599.45,31.0879,25.8101,16.4897,5279.65,-0.071215,72.267,2.00879,2.91296
599.5,31.0876,25.8124,16.4904,5279.56,-0.0700939,72.2682,2.00879,7.61728
599.55,31.0873,25.8148,16.4911,5279.47,-0.0769667,72.2698,2.00879,167.345
599.6,31.0869,25.8171,16.4918,5279.38,-0.0758102,72.2705,2.00879,0.794742
599.65,31.0866,25.8195,16.4926,5279.29,-0.0746538,72.2712,2.00879,0.981741
599.7,31.0862,25.8218,16.4933,5279.2,-0.073498,72.272,2.00879,1.27059
599.75,31.0859,25.8241,16.494,5279.11,-0.0723431,72.2728,2.00879,1.77691
599.8,31.0855,25.8265,16.4947,5279.02,-0.0711914,72.2736,2.00879,2.89905
599.85,31.0852,25.8288,16.4954,5278.93,-0.0700698,72.2748,2.00879,7.54342
599.9,31.0849,25.8312,16.4961,5278.84,-0.076942,72.2764,2.00879,167.199
599.95,31.0845,25.8335,16.4969,5278.75,-0.0757856,72.2771,2.00879,0.792346
600,31.0842,25.8359,16.4976,5278.66,-0.0746295,72.2779,2.00879,0.978679
600.05,31.0838,25.8382,16.4983,5278.57,-0.0734739,72.2786,2.00879,1.26636
600.1,31.0835,25.8406,16.499,5278.48,-0.0723192,72.2794,2.00879,1.77017
600.15,31.0832,25.8429,16.4997,5278.39,-0.0711677,72.2803,2.00879,2.88485
600.2,31.0828,25.8453,16.5005,5278.3,-0.0700457,72.2815,2.00879,7.47027
600.25,31.0825,25.8476,16.5012,5278.21,-0.0769171,72.2831,2.00879,167.052
600.3,31.0822,25.85,16.5019,5278.12,-0.075761,72.2838,2.00879,0.789815
600.35,31.0818,25.8523,16.5026,5278.03,-0.0746051,72.2845,2.00879,0.975459
600.4,31.0815,25.8547,16.5033,5277.94,-0.0734496,72.2853,2.00879,1.26193
600.45,31.0811,25.857,16.5041,5277.85,-0.0722952,72.2861,2.00879,1.7632
600.5,31.0808,25.8593,16.5048,5277.76,-0.0711439,72.2869,2.00879,2.87035
600.55,31.0805,25.8617,16.5055,5277.67,-0.0700214,72.2881,2.00879,7.39782
600.6,31.0801,25.864,16.5062,5277.58,-0.0768921,72.2897,2.00879,166.906
600.65,31.0798,25.8664,16.5069,5277.49,-0.0757362,72.2904,2.00879,0.787152
600.7,31.0794,25.8687,16.5076,5277.4,-0.0745805,72.2912,2.00879,0.972083
600.75,31.0791,25.8711,16.5084,5277.31,-0.0734253,72.2919,2.00879,1.25731
600.8,31.0788,25.8734,16.5091,5277.22,-0.072271,72.2927,2.00879,1.756
600.85,31.0784,25.8758,16.5098,5277.13,-0.0711199,72.2936,2.00879,2.85558
600.9,31.0781,25.8781,16.5105,5277.04,-0.069997,72.2948,2.00879,7.32604
600.95,31.0778,25.8805,16.5112,5276.95,-0.0768669,72.2964,2.00879,166.761
601,31.0774,25.8828,16.512,5276.86,-0.0757112,72.2971,2.00879,0.784361
601.05,31.0771,25.8852,16.5127,5276.77,-0.0745558,72.2978,2.00879,0.968558
601.1,31.0767,25.8875,16.5134,5276.68,-0.0734008,72.2986,2.00879,1.25251
601.15,31.0764,25.8898,16.5141,5276.59,-0.0722467,72.2994,2.00879,1.74857
601.2,31.0761,25.8922,16.5148,5276.5,-0.0710958,72.3002,2.00879,2.84055
601.25,31.0757,25.8945,16.5155,5276.41,-0.0699725,72.3014,2.00879,7.25492
601.3,31.0754,25.8969,16.5163,5276.32,-0.0768416,72.303,2.00879,166.616
601.35,31.0751,25.8992,16.517,5276.23,-0.0756862,72.3038,2.00879,0.781446
601.4,31.0747,25.9016,16.5177,5276.14,-0.074531,72.3045,2.00879,0.964888
601.45,31.0744,25.9039,16.5184,5276.05,-0.0733762,72.3052,2.00879,1.24754
601.5,31.074,25.9063,16.5191,5275.96,-0.0722223,72.306,2.00879,1.74093
601.55,31.0737,25.9086,16.5199,5275.87,-0.0710716,72.3069,2.00879,2.82526
601.6,31.0734,25.911,16.5206,5275.78,-0.0699479,72.3081,2.00879,7.18444
601.65,31.073,25.9133,16.5213,5275.69,-0.0768162,72.3097,2.00879,166.472
601.7,31.0727,25.9157,16.522,5275.6,-0.075661,72.3104,2.00879,0.778411
601.75,31.0723,25.918,16.5227,5275.51,-0.074506,72.3112,2.00879,0.961077
601.8,31.072,25.9203,16.5234,5275.42,-0.0733514,72.3119,2.00879,1.2424
601.85,31.0717,25.9227,16.5242,5275.33,-0.0721978,72.3127,2.00879,1.73308
601.9,31.0713,25.925,16.5249,5275.24,-0.0710472,72.3136,2.00879,2.80973
601.95,31.071,25.9274,16.5256,5275.15,-0.0699231,72.3147,2.00879,7.11458
602,31.0707,25.9297,16.5263,5275.06,-0.0767906,72.3164,2.00879,166.328
602.05,31.0703,25.9321,16.527,5274.97,-0.0756356,72.3171,2.00879,0.775259
602.1,31.07,25.9344,16.5277,5274.88,-0.0744809,72.3178,2.00879,0.95713
602.15,31.0696,25.9368,16.5285,5274.79,-0.0733265,72.3186,2.00879,1.23709
602.2,31.0693,25.9391,16.5292,5274.7,-0.0721731,72.3194,2.00879,1.72503
602.25,31.069,25.9415,16.5299,5274.61,-0.0710227,72.3202,2.00879,2.79397
602.3,31.0687,25.9438,16.5306,5274.52,-0.0698983,72.3214,2.00879,7.04532
602.35,31.0683,25.9461,16.5313,5274.43,-0.0767649,72.323,2.00879,166.185
602.4,31.068,25.9485,16.532,5274.34,-0.0756102,72.3238,2.00879,0.771993
602.45,31.0676,25.9508,16.5328,5274.25,-0.0744556,72.3245,2.00879,0.95305
602.5,31.0673,25.9532,16.5335,5274.16,-0.0733015,72.3253,2.00879,1.23163
602.55,31.0669,25.9555,16.5342,5274.07,-0.0721483,72.326,2.00879,1.71678
602.6,31.0666,25.9579,16.5349,5273.98,-0.0709981,72.3269,2.00879,2.77798
602.65,31.0663,25.9602,16.5356,5273.89,-0.0698733,72.3281,2.00879,6.97665
602.7,31.066,25.9626,16.5363,5273.8,-0.0767391,72.3297,2.00879,166.042
602.75,31.0656,25.9649,16.5371,5273.71,-0.0755846,72.3304,2.00879,0.768618
602.8,31.0653,25.9673,16.5378,5273.62,-0.0744303,72.3312,2.00879,0.948843
602.85,31.0649,25.9696,16.5385,5273.53,-0.0732764,72.3319,2.00879,1.22602
602.9,31.0646,25.972,16.5392,5273.44,-0.0721234,72.3327,2.00879,1.70835
602.95,31.0643,25.9743,16.5399,5273.35,-0.0709733,72.3336,2.00879,2.76178
603,31.0639,25.9766,16.5406,5273.26,-0.0698482,72.3347,2.00879,6.90856
603.05,31.0636,25.979,16.5414,5273.17,-0.0767131,72.3364,2.00879,165.9
603.1,31.0632,25.9813,16.5421,5273.08,-0.0755588,72.3371,2.00879,0.765136
603.15,31.0629,25.9837,16.5428,5272.99,-0.0744048,72.3379,2.00879,0.944511
603.2,31.0626,25.986,16.5435,5272.9,-0.0732511,72.3386,2.00879,1.22025
603.25,31.0622,25.9884,16.5442,5272.81,-0.0720983,72.3394,2.00879,1.69974
603.3,31.0619,25.9907,16.5449,5272.72,-0.0709485,72.3403,2.00879,2.74538
603.35,31.0616,25.9931,16.5457,5272.63,-0.069823,72.3414,2.00879,6.84104
603.4,31.0612,25.9954,16.5464,5272.54,-0.076687,72.3431,2.00879,165.758
603.45,31.0609,25.9977,16.5471,5272.45,-0.075533,72.3438,2.00879,0.761551
603.5,31.0605,26.0001,16.5478,5272.36,-0.0743791,72.3445,2.00879,0.940059
603.55,31.0602,26.0024,16.5485,5272.27,-0.0732257,72.3453,2.00879,1.21435
603.6,31.0599,26.0048,16.5492,5272.18,-0.0720731,72.3461,2.00879,1.69095
603.65,31.0595,26.0071,16.5499,5272.09,-0.0709235,72.347,2.00879,2.72878
603.7,31.0592,26.0095,16.5507,5271.99,-0.0697977,72.3481,2.00879,6.77405
603.75,31.0589,26.0118,16.5514,5271.9,-0.0766608,72.3498,2.00879,165.617
603.8,31.0585,26.0142,16.5521,5271.81,-0.075507,72.3505,2.00879,0.757865
603.85,31.0582,26.0165,16.5528,5271.72,-0.0743534,72.3512,2.00879,0.93549
603.9,31.0578,26.0189,16.5535,5271.63,-0.0732002,72.352,2.00879,1.2083
603.95,31.0575,26.0212,16.5542,5271.54,-0.0720478,72.3528,2.00879,1.68199
604,31.0572,26.0235,16.5549,5271.45,-0.0708984,72.3536,2.00879,2.71199
604.05,31.0569,26.0259,16.5557,5271.36,-0.0697722,72.3548,2.00879,6.70761
604.1,31.0565,26.0282,16.5564,5271.27,-0.0766344,72.3565,2.00879,165.476
604.15,31.0562,26.0306,16.5571,5271.18,-0.0754809,72.3572,2.00879,0.754083
604.2,31.0558,26.0329,16.5578,5271.09,-0.0743275,72.3579,2.00879,0.930808
604.25,31.0555,26.0353,16.5585,5271,-0.0731745,72.3587,2.00879,1.20212
604.3,31.0552,26.0376,16.5592,5270.91,-0.0720224,72.3595,2.00879,1.67287
604.35,31.0548,26.04,16.56,5270.82,-0.0708731,72.3603,2.00879,2.69502
604.4,31.0545,26.0423,16.5607,5270.73,-0.0697467,72.3615,2.00879,6.64169
604.45,31.0542,26.0447,16.5614,5270.64,-0.076608,72.3632,2.00879,165.336
604.5,31.0538,26.047,16.5621,5270.55,-0.0754546,72.3639,2.00879,0.750205
604.55,31.0535,26.0493,16.5628,5270.46,-0.0743015,72.3646,2.00879,0.926017
604.6,31.0531,26.0517,16.5635,5270.37,-0.0731488,72.3654,2.00879,1.19581
604.65,31.0528,26.054,16.5642,5270.28,-0.0719969,72.3662,2.00879,1.6636
604.7,31.0525,26.0564,16.565,5270.19,-0.0708478,72.367,2.00879,2.67788
604.75,31.0521,26.0587,16.5657,5270.1,-0.0697211,72.3682,2.00879,6.57628
604.8,31.0518,26.0611,16.5664,5270.01,-0.0765814,72.3699,2.00879,165.196
604.85,31.0515,26.0634,16.5671,5269.92,-0.0754283,72.3706,2.00879,0.746237
604.9,31.0511,26.0658,16.5678,5269.83,-0.0742754,72.3713,2.00879,0.921119
604.95,31.0508,26.0681,16.5685,5269.74,-0.0731229,72.3721,2.00879,1.18937
605,31.0504,26.0704,16.5692,5269.65,-0.0719712,72.3729,2.00879,1.65417
605.05,31.0501,26.0728,16.57,5269.56,-0.0708223,72.3737,2.00879,2.66058
605.1,31.0498,26.0751,16.5707,5269.47,-0.0696953,72.3749,2.00879,6.51137
605.15,31.0495,26.0775,16.5714,5269.38,-0.0765546,72.3766,2.00879,165.056
605.2,31.0491,26.0798,16.5721,5269.29,-0.0754018,72.3773,2.00879,0.742179
605.25,31.0488,26.0822,16.5728,5269.2,-0.0742491,72.378,2.00879,0.916119
605.3,31.0484,26.0845,16.5735,5269.1,-0.0730968,72.3788,2.00879,1.18281
605.35,31.0481,26.0869,16.5742,5269.01,-0.0719454,72.3796,2.00879,1.6446
605.4,31.0478,26.0892,16.575,5268.92,-0.0707967,72.3804,2.00879,2.64312
605.45,31.0474,26.0915,16.5757,5268.83,-0.0696694,72.3816,2.00879,6.44695
605.5,31.0471,26.0939,16.5764,5268.74,-0.0765278,72.3833,2.00879,164.917
605.55,31.0468,26.0962,16.5771,5268.65,-0.0753752,72.384,2.00879,0.738035
605.6,31.0464,26.0986,16.5778,5268.56,-0.0742228,72.3847,2.00879,0.911019
605.65,31.0461,26.1009,16.5785,5268.47,-0.0730707,72.3855,2.00879,1.17614
605.7,31.0457,26.1033,16.5792,5268.38,-0.0719195,72.3863,2.00879,1.63488
605.75,31.0454,26.1056,16.5799,5268.29,-0.070771,72.3871,2.00879,2.62551
605.8,31.0451,26.108,16.5807,5268.2,-0.0696435,72.3883,2.00879,6.383
605.85,31.0448,26.1103,16.5814,5268.11,-0.0765008,72.39,2.00879,164.778
605.9,31.0444,26.1126,16.5821,5268.02,-0.0753484,72.3907,2.00879,0.733808
605.95,31.0441,26.115,16.5828,5267.93,-0.0741963,72.3914,2.00879,0.905822
606,31.0437,26.1173,16.5835,5267.84,-0.0730445,72.3922,2.00879,1.16935
606.05,31.0434,26.1197,16.5842,5267.75,-0.0718935,72.393,2.00879,1.62503
606.1,31.0431,26.122,16.5849,5267.66,-0.0707451,72.3938,2.00879,2.60776
606.15,31.0427,26.1244,16.5857,5267.57,-0.0696174,72.395,2.00879,6.31953
606.2,31.0424,26.1267,16.5864,5267.48,-0.0764737,72.3967,2.00879,164.64
606.25,31.0421,26.1291,16.5871,5267.39,-0.0753216,72.3974,2.00879,0.729499
606.3,31.0417,26.1314,16.5878,5267.3,-0.0741696,72.3982,2.00879,0.900531
606.35,31.0414,26.1337,16.5885,5267.21,-0.0730181,72.3989,2.00879,1.16245
606.4,31.041,26.1361,16.5892,5267.12,-0.0718674,72.3997,2.00879,1.61505
606.45,31.0407,26.1384,16.5899,5267.02,-0.0707192,72.4005,2.00879,2.58987
606.5,31.0404,26.1408,16.5906,5266.93,-0.0695912,72.4017,2.00879,6.25652
606.55,31.0401,26.1431,16.5914,5266.84,-0.0764465,72.4034,2.00879,164.502
606.6,31.0397,26.1455,16.5921,5266.75,-0.0752946,72.4041,2.00879,0.725112
606.65,31.0394,26.1478,16.5928,5266.66,-0.0741429,72.4049,2.00879,0.89515
606.7,31.039,26.1502,16.5935,5266.57,-0.0729916,72.4056,2.00879,1.15544
606.75,31.0387,26.1525,16.5942,5266.48,-0.0718411,72.4064,2.00879,1.60494
606.8,31.0384,26.1548,16.5949,5266.39,-0.0706931,72.4073,2.00879,2.57184
606.85,31.038,26.1572,16.5956,5266.3,-0.0695649,72.4084,2.00879,6.19396
606.9,31.0377,26.1595,16.5963,5266.21,-0.0764191,72.4101,2.00879,164.365
606.95,31.0374,26.1619,16.5971,5266.12,-0.0752675,72.4109,2.00879,0.720648
607,31.037,26.1642,16.5978,5266.03,-0.0741161,72.4116,2.00879,0.88968
607.05,31.0367,26.1666,16.5985,5265.94,-0.072965,72.4123,2.00879,1.14833
607.1,31.0363,26.1689,16.5992,5265.85,-0.0718147,72.4131,2.00879,1.59472
607.15,31.036,26.1712,16.5999,5265.76,-0.070667,72.414,2.00879,2.5537
607.2,31.0357,26.1736,16.6006,5265.67,-0.0695385,72.4151,2.00879,6.13184
607.25,31.0354,26.1759,16.6013,5265.58,-0.0763917,72.4169,2.00879,164.228
607.3,31.035,26.1783,16.602,5265.49,-0.0752403,72.4176,2.00879,0.71611
607.35,31.0347,26.1806,16.6027,5265.4,-0.0740891,72.4183,2.00879,0.884125
607.4,31.0343,26.183,16.6035,5265.3,-0.0729383,72.4191,2.00879,1.14112
607.45,31.034,26.1853,16.6042,5265.21,-0.0717882,72.4199,2.00879,1.58437
607.5,31.0337,26.1877,16.6049,5265.12,-0.0706407,72.4207,2.00879,2.53543
607.55,31.0333,26.19,16.6056,5265.03,-0.069512,72.4218,2.00879,6.07015
607.6,31.033,26.1923,16.6063,5264.94,-0.0763641,72.4236,2.00879,164.091
607.65,31.0327,26.1947,16.607,5264.85,-0.0752129,72.4243,2.00879,0.7115
607.7,31.0323,26.197,16.6077,5264.76,-0.074062,72.425,2.00879,0.878488
607.75,31.032,26.1994,16.6084,5264.67,-0.0729114,72.4258,2.00879,1.13381
607.8,31.0316,26.2017,16.6092,5264.58,-0.0717616,72.4266,2.00879,1.57391
607.85,31.0313,26.2041,16.6099,5264.49,-0.0706143,72.4274,2.00879,2.51705
607.9,31.031,26.2064,16.6106,5264.4,-0.0694854,72.4285,2.00879,6.00888
607.95,31.0307,26.2087,16.6113,5264.31,-0.0763364,72.4303,2.00879,163.955
608,31.0303,26.2111,16.612,5264.22,-0.0751855,72.431,2.00879,0.70682
608.05,31.03,26.2134,16.6127,5264.13,-0.0740348,72.4318,2.00879,0.872769
608.1,31.0296,26.2158,16.6134,5264.04,-0.0728845,72.4325,2.00879,1.12641
608.15,31.0293,26.2181,16.6141,5263.95,-0.0717349,72.4333,2.00879,1.56334
608.2,31.029,26.2205,16.6148,5263.86,-0.0705878,72.4342,2.00879,2.49856
608.25,31.0287,26.2228,16.6155,5263.76,-0.0694587,72.4352,2.00879,5.94803
608.3,31.0283,26.2252,16.6163,5263.67,-0.0763085,72.4371,2.00879,163.819
608.35,31.028,26.2275,16.617,5263.58,-0.0751579,72.4378,2.00879,0.702073
608.4,31.0276,26.2298,16.6177,5263.49,-0.0740075,72.4385,2.00879,0.866973
608.45,31.0273,26.2322,16.6184,5263.4,-0.0728574,72.4393,2.00879,1.11892
608.5,31.027,26.2345,16.6191,5263.31,-0.0717081,72.44,2.00879,1.55266
608.55,31.0266,26.2369,16.6198,5263.22,-0.0705611,72.4409,2.00879,2.47997
608.6,31.0263,26.2392,16.6205,5263.13,-0.0694319,72.442,2.00879,5.88759
608.65,31.026,26.2416,16.6212,5263.04,-0.0762806,72.4438,2.00879,163.684
608.7,31.0256,26.2439,16.6219,5262.95,-0.0751302,72.4445,2.00879,0.697259
608.75,31.0253,26.2462,16.6227,5262.86,-0.0739801,72.4452,2.00879,0.861102
608.8,31.025,26.2486,16.6234,5262.77,-0.0728302,72.446,2.00879,1.11134
608.85,31.0246,26.2509,16.6241,5262.68,-0.0716811,72.4468,2.00879,1.54188
608.9,31.0243,26.2533,16.6248,5262.59,-0.0705344,72.4476,2.00879,2.46128
608.95,31.024,26.2556,16.6255,5262.5,-0.069405,72.4487,2.00879,5.82755
609,31.0236,26.258,16.6262,5262.4,-0.0762525,72.4505,2.00879,163.549
609.05,31.0233,26.2603,16.6269,5262.31,-0.0751024,72.4512,2.00879,0.692382
609.1,31.0229,26.2626,16.6276,5262.22,-0.0739525,72.452,2.00879,0.855157
609.15,31.0226,26.265,16.6283,5262.13,-0.0728029,72.4527,2.00879,1.10367
609.2,31.0223,26.2673,16.629,5262.04,-0.0716541,72.4535,2.00879,1.531
609.25,31.022,26.2697,16.6298,5261.95,-0.0705076,72.4544,2.00879,2.44249
609.3,31.0216,26.272,16.6305,5261.86,-0.069378,72.4554,2.00879,5.7679
609.35,31.0213,26.2744,16.6312,5261.77,-0.0762243,72.4573,2.00879,163.414
609.4,31.0209,26.2767,16.6319,5261.68,-0.0750745,72.458,2.00879,0.687442
609.45,31.0206,26.279,16.6326,5261.59,-0.0739249,72.4587,2.00879,0.849141
609.5,31.0203,26.2814,16.6333,5261.5,-0.0727755,72.4595,2.00879,1.09592
609.55,31.0199,26.2837,16.634,5261.41,-0.0716269,72.4602,2.00879,1.52003
609.6,31.0196,26.2861,16.6347,5261.32,-0.0704806,72.4611,2.00879,2.42361
609.65,31.0193,26.2884,16.6354,5261.23,-0.0693509,72.4622,2.00879,5.70863
609.7,31.019,26.2908,16.6361,5261.13,-0.0761961,72.464,2.00879,163.279
609.75,31.0186,26.2931,16.6369,5261.04,-0.0750465,72.4647,2.00879,0.682442
609.8,31.0183,26.2954,16.6376,5260.95,-0.0738971,72.4655,2.00879,0.843056
609.85,31.0179,26.2978,16.6383,5260.86,-0.072748,72.4662,2.00879,1.0881
609.9,31.0176,26.3001,16.639,5260.77,-0.0715997,72.467,2.00879,1.50896
609.95,31.0173,26.3025,16.6397,5260.68,-0.0704535,72.4678,2.00879,2.40465
610,31.017,26.3048,16.6404,5260.59,-0.0693237,72.4689,2.00879,5.64975
610.05,31.0166,26.3072,16.6411,5260.5,-0.0761676,72.4708,2.00879,163.145
610.1,31.0163,26.3095,16.6418,5260.41,-0.0750183,72.4715,2.00879,0.677383
610.15,31.0159,26.3118,16.6425,5260.32,-0.0738692,72.4722,2.00879,0.836904
610.2,31.0156,26.3142,16.6432,5260.23,-0.0727204,72.473,2.00879,1.08019
610.25,31.0153,26.3165,16.6439,5260.14,-0.0715723,72.4737,2.00879,1.49781
610.3,31.0149,26.3189,16.6447,5260.05,-0.0704264,72.4746,2.00879,2.3856
610.35,31.0146,26.3212,16.6454,5259.95,-0.0692964,72.4756,2.00879,5.59123
610.4,31.0143,26.3236,16.6461,5259.86,-0.0761391,72.4775,2.00879,163.012
610.45,31.0139,26.3259,16.6468,5259.77,-0.0749901,72.4782,2.00879,0.672268
610.5,31.0136,26.3282,16.6475,5259.68,-0.0738412,72.479,2.00879,0.830687
610.55,31.0133,26.3306,16.6482,5259.59,-0.0726926,72.4797,2.00879,1.07221
610.6,31.0129,26.3329,16.6489,5259.5,-0.0715448,72.4805,2.00879,1.48657
610.65,31.0126,26.3353,16.6496,5259.41,-0.0703991,72.4813,2.00879,2.36647
610.7,31.0123,26.3376,16.6503,5259.32,-0.069269,72.4824,2.00879,5.53308
610.75,31.0119,26.34,16.651,5259.23,-0.0761105,72.4843,2.00879,162.878
610.8,31.0116,26.3423,16.6517,5259.14,-0.0749617,72.485,2.00879,0.667097
610.85,31.0113,26.3446,16.6524,5259.05,-0.0738131,72.4857,2.00879,0.824407
610.9,31.0109,26.347,16.6532,5258.96,-0.0726648,72.4865,2.00879,1.06416
610.95,31.0106,26.3493,16.6539,5258.86,-0.0715172,72.4872,2.00879,1.47525
611,31.0103,26.3517,16.6546,5258.77,-0.0703717,72.4881,2.00879,2.34727
611.05,31.0099,26.354,16.6553,5258.68,-0.0692415,72.4891,2.00879,5.47528
611.1,31.0096,26.3564,16.656,5258.59,-0.0760817,72.491,2.00879,162.745
611.15,31.0093,26.3587,16.6567,5258.5,-0.0749332,72.4917,2.00879,0.661873
611.2,31.0089,26.361,16.6574,5258.41,-0.0737849,72.4925,2.00879,0.818066
611.25,31.0086,26.3634,16.6581,5258.32,-0.0726368,72.4932,2.00879,1.05603
611.3,31.0083,26.3657,16.6588,5258.23,-0.0714895,72.494,2.00879,1.46385
611.35,31.0079,26.3681,16.6595,5258.14,-0.0703442,72.4948,2.00879,2.328
611.4,31.0076,26.3704,16.6602,5258.05,-0.0692139,72.4959,2.00879,5.41784
611.45,31.0073,26.3728,16.6609,5257.96,-0.0760528,72.4978,2.00879,162.612
611.5,31.0069,26.3751,16.6616,5257.87,-0.0749046,72.4985,2.00879,0.656596
